,title,description,price,points,cluster_label,cosine_similarity
65415,Palazzo Vecchio 2011  Vino Nobile di Montepulciano,"This opens with aromas of underbrush, tilled soil and ripe, black plum. On the palate, notes of ground pepper and baking spice accent the black cherry core. Firm, fine-grained tannins provide the framework. Drink through 2018.",22.0,90,0,0.4655330454604744
73612,Palazzo Vecchio 2011  Vino Nobile di Montepulciano,"This opens with aromas of underbrush, tilled soil and ripe, black plum. On the palate, notes of ground pepper and baking spice accent the black cherry core. Firm, fine-grained tannins provide the framework. Drink through 2018.",22.0,90,0,0.4655330454604744
47378,Montecariano 2011  Amarone della Valpolicella Classico,"Underbrush, dark berry, scorched earth and spice aromas emerge on this full-bodied red. The structured, refined palate delivers layers of ripe black cherry, blackberry jam, ripe raspberry, licorice and tobacco alongside firm, rounded tannins that give it a velvety texture. Drink 2017–2026.",88.0,94,0,0.46552000570780216
16263,Salcheto 2011  Vino Nobile di Montepulciano,"This opens with classic Sangiovese aromas of blue flower, ripe berry, tilled earth and a whiff of leather. The palate delivers black cherry, savory herb, espresso and a hint of tobacco alongside bracing tannins. Drink 2016–2021.",27.0,90,0,0.4654405441282782
113348,Gianfranco Alessandria 2012  Barolo,"Black-skinned berry, grilled herb and balsamic aromas meld together in the glass. On the ripe juicy palate, notes of cinnamon, white pepper, star anise and chopped herb accent the fruity core of black cherry and crushed raspberry. Velvety tannins and fresh acidity provide the framework. Drink 2018–2027.",37.0,93,0,0.4652691245404654
103313,Losi Querciavalle 2010 Riserva  (Chianti Classico),"Dark berry, cooking spice and tilled soil aromas lead the nose. The sleek, savory palate delivers juicy wild cherry, black raspberry, cinnamon, white pepper, mint and clove alongside supple tannins. Enjoy through 2018.",35.0,92,0,0.4649974539308849
115642,Castello d'Albola 2012 Le Ellere  (Chianti Classico),"An elegantly structured Sangiovese, this opens with aromas that recall fragrant blue flowers, underbrush, tilled soil, dark berry and a whiff of Mediterranean herb. The firm palate delivers black cherry, plum, vanilla, mocha and licorice alongside chewy but fine-grained tannins. Drink through 2019.",25.0,91,0,0.4649815808355234
57374,Albino Rocca 2013 Angelo  (Barbaresco),"A tribute to the late Angelo Rocca, this delicious wine opens with aromas suggesting leather, truffle, mature black-skinned berry, fragrant blue flower and a whiff of menthol. The smooth, full-bodied palate offers mouthfuls of red cherry, juicy raspberry, and a note of cake spice while fine-grained tannins provide polished support.",105.0,92,0,0.4648308120614653
66242,Marchesi di Barolo 2013 Sarmassa  (Barolo),"Black-skinned fruit, iris, espresso, dark spice and a balsamic note all meld together in the glass along with a whiff of chopped herb. The firmly structured palate doles out ripe black cherry, raspberry jam, toast, roasted coffee bean and a hint of oak-driven spice alongside fine-grained tannins.",107.0,93,0,0.4648151023559637
59798,Corte Adami 2012  Amarone della Valpolicella,"This opens with aromas of ripe black currant, toast, exotic spice and a whiff of roasted pepper. On the concentrated palate, notes of coconut, licorice and black pepper accent a core of dried cherry. Tightly knit, close-grained tannins provide firm support.",47.0,89,0,0.4648008517851819
71033,Cecchi 2011 La Mora Riserva  (Morellino di Scansano),"Spiced plum, blue flower and a whiff of baking spice lead the nose. The ripe palate offers juicy black cherry, toast, espresso, clove and a hint of sage alongside polished tannins.",35.0,89,0,0.46466396301455265
84911,Volpaia 2011 Coltassala Riserva  (Chianti Classico),"Produced entirely with organically farmed Sangiovese, this earthy, structured red opens with classic aromas of ripe berry, fragrant blue flowers, leather and a whiff of forest floor. The savory palate delivers black cherry, crushed raspberry, licorice, ground pepper and tobacco alongside big, velvety tannins.",68.0,93,0,0.46450227751042833
6884,Hauner 2012 Hierà Red (Salina),"Made from a blend of 60% Alicante, 30% Nocera and 10% Calabrese, this wine has aromas of violet, tilled earth, mature plum, prune and black cooking spice. The soft, savory palate delivers ripe black cherry and black berry, accented by black pepper and nutmeg. It's balanced, with velvety tannins and fresh acidity. Made for early drinking pleasure, so enjoy soon.",20.0,90,0,0.46435921604612623
39813,Gianni Brunelli 2011  Brunello di Montalcino,"Classic Sangiovese aromas of tilled soil, wild berry, new leather and chopped Mediterranean herb lead the nose along with a whiff of blue flower. The delicious, chewy palate doles out juicy Marasca cherry, black raspberry, baking spice and star anise framed in youthfully assertive but ripe tannins. Drink 2019–2029.",56.0,95,0,0.46431584363010164
27165,Palamà 2012 Arcangelo Negroamaro (Salento),"Aromas of ripe dark berry, allspice and a hint of moist soil lead the nose on this informal red. The easy-drinking, savory palate offers ripe black cherry, crushed raspberry and clove alongside bright acidity and polished tannins. Drink through 2016.",14.0,87,0,0.4642298697383701
19115,Castellani 2013 Campomaggio  (Chianti Classico),"Blue flower, tilled soil and dark-skinned berry aromas lead the nose along with a balsamic note. The fresh enjoyable palate offers ripe black cherry, black raspberry, crushed herb and anise alongside smooth tannins.",28.0,88,0,0.46420103438232213
53917,La Ciarliana 2013  Rosso di Montepulciano,"Aromas of violet, red berry and a whiff of sage lead the nose on this blend of 80% Sangiovese, 10% Merlot and 10% Canaiolo. On the palate, round tannins offset black cherry and a note of white pepper. Enjoy soon.",15.0,87,0,0.46419935355987296
103770,Boscarelli 2011  Vino Nobile di Montepulciano,"Underbrush, leather, spice and savory herb aromas lead the nose. The smooth palate offers juicy dark cherry, mint, tobacco and licorice alongside firm, fine-grained tannins. Enjoy through 2018.",35.0,91,0,0.4641919944565398
16776,Ofanto 2007 L'Emozione  (Aglianico del Vulture),"Spicy blackberry, raspberry, mint, tobacco, leather and a whiff of blue flower unfold in the glass. The succulent palate doles out crushed black cherry, espresso, mocha, black plum and savory herb alongside bracing tannins.",30.0,90,0,0.4641853325545269
3669,Mazzei 2011 Tenuta Belguardo  (Maremma Toscana),"Aromas of ground pepper, clove, mature plum, black currant and charred earth emerge on this Cabernet Sauvignon-Cabernet Franc blend, with a whiff of game. The palate delivers dried black cherry, blackberry extract, licorice and grilled herbs alongside firm, fine-grained tannins. A tobacco note marks the close.",50.0,90,0,0.46410071844737527
50673,Mazzei 2011 Tenuta Belguardo  (Maremma Toscana),"Aromas of ground pepper, clove, mature plum, black currant and charred earth emerge on this Cabernet Sauvignon-Cabernet Franc blend, with a whiff of game. The palate delivers dried black cherry, blackberry extract, licorice and grilled herbs alongside firm, fine-grained tannins. A tobacco note marks the close.",50.0,90,0,0.46410071844737527
14708,Feudi di San Gregorio 2013 Aglianico dal Re Aglianico (Irpinia),"Enticing aromas of violet, dark-skinned berry, chopped herb and clove lead the nose while the vibrant palate offers wild cherry, black raspberry, licorice and a hint of ground pepper. Polished tannins support the savory flavors.",23.0,89,0,0.4635301665321244
13846,Grattamacco 2011  Bolgheri Superiore,"Aromas of violet, underbrush, graphite, mature dark fruit and Asian spice lead the nose on this blend of 65% Cabernet Sauvignon, 20% Merlot and 15% Sangiovese. The ripe, smooth palate offers crushed plum, black cherry, clove and ground pepper alongside velvety tannins.",108.0,93,0,0.463483271540753
4691,Fattorie Romeo del Castello 2012 Allegracore Rosso  (Etna),"This elegant, structured red opens with a potpourri of perfumed berry, wild flower and a whiff of cake spice. The juicy palate doles out black cherry, wild strawberry, cinnamon, star anise and menthol alongside firm but fine-grained tannins. Drink 2017–2022.",28.0,92,0,0.4633493710430248
76695,Tenuta di Fessina 2011 Musmeci Riserva Rosso  (Etna),"This elegant red opens with alluring aromas of violet, tilled earth and red berry. The savory juicy palate doles out black cherry, raspberry, white pepper and cinnamon framed in firm, polished tannins and fresh acidity. Drink 2017–2026.",50.0,92,0,0.4633314115223203
12063,Fattorie Romeo del Castello 2014 Allegracore  (Etna),"Dark-skinned berry, new leather, aromatic herb and a whiff of cake spice lead the nose. Delicious and approachable, the smooth, full-bodied palate doles out juicy black cherry, crushed raspberry, cinnamon and clove alongside supple tannins and vibrant acidity.",28.0,93,0,0.46314430981253796
42818,Cantina Fratelli Pardi 2010 Sacrantino  (Montefalco Sagrantino),"Blue flower, moist soil, leather, game, ripe dark berry and graphite are just some of the aromas of this powerfully structured, delicious wine. The palate delivers layers of juicy black cherry, blackberry, raspberry, white pepper and clove alongside youthfully assertive but ripe tannins. Drink 2017–2030.",60.0,95,0,0.4631148819431079
23694,Mesa 2011 Buio Buio Riserva  (Carignano del Sulcis),"Aromas of baked plum, mature berry, dark kitchen spice, leather and Mediterranean scrub emerge on this elegantly structured red. The round, smooth palate delivers dried black cherry, fleshy raspberry, licorice and a black pepper note while finely textured tannins provide the framework. Drink through 2019.",45.0,92,0,0.4629888878437143
43581,Mesa 2011 Buio Buio Riserva  (Carignano del Sulcis),"Aromas of baked plum, mature berry, dark kitchen spice, leather and Mediterranean scrub emerge on this elegantly structured red. The round, smooth palate delivers dried black cherry, fleshy raspberry, licorice and a black pepper note while finely textured tannins provide the framework. Drink through 2019.",45.0,92,0,0.4629888878437143
79666,Villa Mangiacane 2011  Chianti Classico,"A blend of 85% Sangiovese, 10% Colorino and 5% Canaiolo, this offers pretty aromas of pressed rose, violet, berry, menthol and a whiff of ground cooking spice. The linear palate offers mature black cherry, orange zest, clove, white pepper, licorice and a hint of pipe tobacco alongside firm, fine-grained tannins.",20.0,90,0,0.46292513618493225
50236,Villa a Sesta 2011 Il Palei  (Chianti Classico),"Pressed violet, perfumed berry and a hint of baking spice aromas unfold on this sleek, savory red. The medium-bodied palate delivers ripe black cherry, crushed raspberry, cinnamon, clove and star anise alongside firm, polished tannins. Drink through 2021.",22.0,90,0,0.46286070073425967
5192,Monte del Frà 2009 Scarnocchio  (Amarone della Valpolicella Classico),"Spiced plum, crushed blue flower, black currant and a whiff of warms spice waft out of the glass. The high-toned palate delivers ripe blackberry, date and dried cherry accented with notes of nutmeg, licorice and black pepper. Velvety tannins provide structure.",99.0,92,0,0.46276152675614185
54186,Paradisone 2012  Brunello di Montalcino,"This opens with ripe dark-skinned berry, underbrush and baking spice aromas, while the dense, robust palate offers black cherry jam, clove and licorice flavors. It's already accessible, with fine-grained tannins. Drink through 2021.",90.0,89,0,0.4626687745500126
64345,Paradisone 2012  Brunello di Montalcino,"This opens with ripe dark-skinned berry, underbrush and baking spice aromas, while the dense, robust palate offers black cherry jam, clove and licorice flavors. It's already accessible, with fine-grained tannins. Drink through 2021.",90.0,89,0,0.4626687745500126
