,title,description,price,points,lda_label,3
54855,Jorge Ordóñez & Co. 2015 Botani Old Vines Moscatel (Málaga),"Lychee and minerally aromas amount to a pleasant whole. This dry, still Moscatel is texturally round and oily, while flavors of melon, lychee and orange are a touch bitter around the edges and on the finish.",18.0,88,3,0.9518358210762813
82522,Fess Parker 2013 Rodney's Vineyard Viognier (Santa Barbara County),"This nose from the actor-turned-vintner's family vineyard shows tight aromas of chalk, rain on cement and lime pith and blossoms. The laser-focused palate holds to the lime-pith lead, also showing ruby-red grapefruit juice, but exercising a lot of clean restraint.",36.0,91,3,0.9518328729132307
64711,Columbia Crest 2012 Two Vines Sauvignon Blanc (Washington),"There's a suggestion of sweetness underlying this pleasant, crisp and fruity wine. Though labeled 100% Sauvignon Blanc, it does little to showcase varietal character. However, as a fruit-forward, quaffable white, it works quite nicely.",8.0,86,3,0.9518271570154448
23618,Domaines Barons de Rothschild (Lafite) 2011 BrisAndes Sauvignon Blanc (Casablanca Valley),"Lively and tangy, but refreshing as it captures the new Chilean style of racy Sauvignon Blanc. The palate is spritzy, with lime, orange peel and tart apple flavors. Cleansing on the finish. Good value and purity for the money.",11.0,88,3,0.9518240269131187
89260,Leyda 2008 Classic Sauvignon Blanc (Leyda Valley),"Passion fruit, pickle brine and other marine-influenced aromas work the nose on this cool-climate, value-priced SB. The palate is both sweet and sour, with tangy lemon as the lead flavor and softer citrus coming on later. Basic in composition; easy to drink.",11.0,86,3,0.9518213612537056
87652,Pratsch 2016 Steinberg Grüner Veltliner (Weinviertel),"Both green pear and peardrop make for an inviting, fruity nose. The palate portrays the same easy juicy fruit on a light, sprightly body that is lifted by bright lemon freshness and lively, fine spritz.",16.0,89,3,0.9518023339756534
62099,Viña Eguía 2014 Rosado (Rioja),"Zesty cherry aromas are offset by powdery softness and floral hints. This feels solid and correct, with bright acidity. Flavors of red-apple skins and citrus fruits finish direct and clean.",12.0,87,3,0.9518005172139119
54001,Del Dotto 2012 Cinghiale Vineyard Sauvignon Blanc (Fort Ross-Seaview),"Your first sniff of this wine reveals gooseberry notes, an impression confirmed when you taste it. It's bone dry, and that green, herbal flavor is relieved by riper lemons, limes and mangoes. It's a severe wine, dry and acidic, but deserves credit for elegance and varietal purity.",49.0,89,3,0.9517666273346036
67687,Viña Tabalí 2011 Reserva Especial Chardonnay (Limarí Valley),"Clean and minerally on the nose, but it's not very aromatic or exciting. The palate is fresh and tangy, with orange, lemon, green apple and mild spice flavors. The longer the wine sits, the more its acidity and raciness take over. Crisp and bone dry.",17.0,87,3,0.9517569910688274
110581,Finca Arantei 2014 Single Vineyard Estate Bottled Albariño (Rías Baixas),"Dusty aromas of melon and apple smell a bit leesy. This feels round and complete, while melon, citrus and apple flavors turn more briny on the finish, where a saline quality takes over. Overall, this is bright and right. Drink now.",20.0,89,3,0.9517474497495969
35920,Fortress 2009 100% Musque Clone Sauvignon Blanc (Red Hills Lake County),"Lots to like in this Lake County wine. It's very crisp in acidity and clean, with a minerally scour to the lemon, lime and kiwi flavors. On the minus side, it's rather sweet, which gives it a fruit juice quality.",15.0,84,3,0.9517360594284787
69344,Kriselle 2011 Sauvignon Blanc (Rogue Valley),"A delightful bottle of Sauvignon Blanc with notes of pink grapefruit, lime zest, and medley of fresh herbs. What the palate lacks in terms of fruit concentration it makes up for with a fine zip of acidity.",19.0,87,3,0.9516971946304957
76025,Marqués de Vizhoja 2016 Torre la Moreira Albariño (Rías Baixas),"Dusty white-fruit aromas come with notes of green herbs and pyrazines. This feels solid and simple, with some plumpness. Generic papaya and dry melon flavors end with a flavor note of green banana.",16.0,86,3,0.9516667327275384
39076,Davenport Cellars 2012 Snowflake Sauvignon Blanc-Semillon (Columbia Valley (WA)),"Three quarters Sauvignon Blanc and the remaining Sémillon, this young and fresh wine has vivid citrus and grapefruit flavors leaning toward a hint of fresh cut pear. This is clean, crisp and leesy, with bracing acidity.",16.0,88,3,0.9516661714305851
26532,Edna Valley Vineyard 2014 Sauvignon Blanc (Central Coast),"Quite a steal for lovers of this variety, this wine shows green apple, kiwi, chalk and a sharp lime-peel edge on the nose. The palate offers flavors of grapefruit and Key lime wedges, but the real winning aspects are the white pepper spice and the rain-on-cement minerality.",15.0,88,3,0.9516439410198069
110603,Raptor Ridge 2013 Estate Pinot Noir (Chehalem Mountains),"This well-crafted wine is reflective of the vintage, which brought its share of challenges. Tea-leaf flavors run throughout, along with quite light red fruits and plenty of acid. The finish is on the green side, but not so much that it's detrimental. Drink this wine while cellaring the bigger wines from riper years.",45.0,88,3,0.9516369686475937
9094,Cantine Barbera 2010 Nero d'Avola (Sicilia),"Cantine Barbera presents a classic but simple expression of Nero d'Avola with an easy nose of cherry, raw fruit and white almond skin. The mouthfeel is bright and compact and shows a touch of sour fruit as well.",15.0,86,3,0.9516295756245345
77057,Iron Horse 1995 Brut Rosé  (Sonoma County),"Here is a very pretty pale-salmon-colored sparkling wine, with fine, zesty bubbles and an appealing whiff of Pinot Noir in the nose. The flavors are pure strawberry, a tiny bit sweet but not too much. This is the sort of sparkling wine even people who say they don’t like wine will fall in love with.",30.0,90,3,0.9516171047513127
35568,Dominio del Plata 2011 Crios Rosé of Malbec Rosé (Mendoza),"Shiny pink in color, with youthful, crisp aromas of cherry and watermelon. Zesty and fresh on the tongue, with spunky cherry and raspberry flavors that finish with natural sweetness. Candied to an extent, but mostly it's fresh and balanced.",12.0,87,3,0.9516148868872395
113766,Dominio del Plata 2011 Crios Rosé of Malbec Rosé (Mendoza),"Shiny pink in color, with youthful, crisp aromas of cherry and watermelon. Zesty and fresh on the tongue, with spunky cherry and raspberry flavors that finish with natural sweetness. Candied to an extent, but mostly it's fresh and balanced.",12.0,87,3,0.9516148868872395
54511,Soléna 2008 Pinot Gris (Oregon),"As classy a bottle as you might expect from veteran winemaker Laurent Montalieu. Once again the fruit is crystal clear, setting up fresh pear, green apple and pink grapefruit flavors against crisp, juicy acidity. The finish is lively and spicy.",20.0,91,3,0.9516127444194747
45715,The Crusher 2008 Wilson Vineyard Pinot Noir (Clarksburg),"Smells ashy, and then turns simple and direct, offering pleasant fruit, herb and spice flavors in a silky texture. A sound, everyday wine that gets the basic Pinot Noir idea across.",13.0,83,3,0.951565901149907
18908,Trapiche 2016 Costa & Pampa Sauvignon Blanc (Buenos Aires),"Citrusy aromas suggest white grapefruit. Plump but balanced in feel, this tastes a bit salty and briny, maybe a reflection of its partial coastal grapes, something that's new to Argentina. The briny tangy finish is interesting.",20.0,87,3,0.9515494203968381
37335,Sokol Blosser 2013 Big Tree Block Pinot Noir (Dundee Hills),"Sourced from a single block, this is a tart wine with delicate fruit flavors of rhubarb and cranberry. It does not have the depth nor stuffing of the previous vintage. Some pleasant aromatics of orange peel and citrus add interest.",70.0,89,3,0.9515466980887699
100440,Spier 2008 Private Collection Sauvignon Blanc (Coastal Region),"Herbal citrus and asparagus aromas lead this plucky white from Spier. On the palate, fresh, clean citrus and slate mingles with grass and fresh fruit. An excellent warm weather sip: pair with seafood and poultry dishes.",20.0,87,3,0.9515328036330557
61176,Viña Santa Monica 2002 Sauvignon Blanc (Rapel Valley),"Varietally typical aromas of grapefruit and green onion start it off, but the palate is more citrusy, as it emphasizes flavors of orange, grapefruit, passion fruit and some pickle. The finish is fresh and clean, and the mouthfeel is juicy. However, dilution of flavors and a failure to improve once opened hold it back.",8.0,84,3,0.9515227608211227
27042,Château La Rose du Pin 2009  Bordeaux Blanc,"A very herbaceous Sauvignon aroma, crisp and fresh with pink grapefruit and lemon grass flavors on top of a bright squeeze of lime. There is a final touch of pear juice acidity.",13.0,86,3,0.9515128353266665
115562,Kings Ridge 2007 Pinot Gris (Oregon),"From a mix of vineyards in the Chehalem Mountains, this is a pleasant but simple wine with a mix of green apple and tart pear fruit flavors. It will benefit from chilling, which will bring out more of the peppery highlights and crisp acids.",13.0,86,3,0.9514966781392077
2764,Rôtie Cellars 2015 Grenache Blanc (Washington),"This is an up-and-coming variety for the state. High-toned aromas of lime leaf and citrus are followed by a lean, almost faint but still but well-balanced palate with a thread of acidity running through it. Pair it with food to see it at its best.",32.0,88,3,0.9514670969842025
18096,Meinklang 2014 Pinot Noir (Burgenland),"Red cherry and wild strawberry suggest themselves aromatically. The light body is fresh and equally aromatic, slender, lithe and elegant. This is a very continental, balanced and rounded Pinot Noir, all the more charming for its unfussy, fresh-faced authenticity.",19.0,90,3,0.9514415474216014
356,Aresti 2008 Estate Selection Sauvignon Blanc (Curicó Valley),"On the plump but balanced side, with a perfumed nose that's almost sweet for SB. In the mouth, it's fairly lively and lifted, with nectarine and melon flavors that morph into pink grapefruit on the finish. Decent quality; will get the job done.",13.0,85,3,0.9514379221104476
86806,Dominio de Punctum 2014 Lobetia Rosado (Vino de la Tierra de Castilla),"Tight, dry, minerally aromas of citrus and wet stones set up a snappy, alert palate with bright flavors of citrus fruits and nectarine. A long, racy, citric finish is crisp and refreshing. Drink now.",9.0,87,3,0.9514124720380834
58416,Ste. Chapelle 2001 Dry Gewürztraminer (Idaho),"This is quite dry, as the label indicates, and nicely scented with light floral notes. Citrus fruit flavors run through an elegant, textured wine that definitely wants food to go with. Best Buy. —P.G.",6.0,88,3,0.9514118813653456
23237,Ca' Nova 2014 Bocciolo Nebbiolo (Colline Novaresi),"Zesty and simple, this has fruity aromas of bright red berry and a floral note. The lean diluted palate offers suggestions of unripened sour cherry and a hint of orange zest. Sharp, bracing acidity dominates.",17.0,84,3,0.9513970470743082
33700,Borsao 2011 Rosé (Campo de Borja),"Cherry and crisp red currant aromas are racy and tutti-frutti in character. The palate delivers kick and acidity in addition to dry, pithy flavors of citrus fruits and nectarine. Dryness persists onto the finish, which is friendly but modest.",8.0,85,3,0.951371514290295
56044,Casas del Toqui 2015 Coastal Mist Terroir Selection Sauvignon Blanc (Colchagua Valley),"This is cool-coast Chilean SB from front to back. Vegetal-leaning aromas of asparagus, cactus and lime are what the Paredones microzone has become known for. This tastes slightly pickled and intense, with coastal green-fruit notes leading the finish. High acidity ensure that this is super racy.",21.0,90,3,0.9513638467636244
58606,Kon Tiki 2013 Sauvignon Blanc (Curicó Valley),"Punchy citrus aromas have a tropical accent. This is soft on acidity, with flavors of grass, green fruits and bitterness that end in a swirl of green herbs and pepper. Overall, there isn't much fruit.",12.0,84,3,0.9513319568469577
