,title,description,price,points,lda_label,0
87653,Sanford 2015 Chardonnay (Sta. Rita Hills),"This appellation blend is very light in color and also quite restrained aromatically, with the slightest hints of lime, lemongrass and vanilla on the nose. The sip is quite tense, powered by lime acidity and a chalky mouthfeel. A richer white-peach element arises toward the finish.",30.0,89,0,0.9549921148408229
37304,Treana 2013 Chardonnay (Central Coast),"The Hope family dives into Chardonnay with this sleek bottling. The nose is tight with pink-grapefruit pith, unfurled white flowers and crushed seashells. Intriguing and elegant flavors of grapefruit blossom, guava shavings and sea salt buzz across the palate with humming electricity.",24.0,91,0,0.9549921085728258
81285,Point & Line 2014 Chardonnay (Santa Maria Valley),"This new label by a few friends who are veterans of the restaurant business is promising. This bottling shows peach, lime rind and melted butter on sliced apple on the open and inviting nose. Anjou pear, dried apple and jasmine flowers show on the palate, which is tropical in nature but not overly showy.",38.0,92,0,0.9549921075330204
920,Stanton Vineyard 2013 Pinot Gris (Willamette Valley),"Creamy and fresh, this is made from estate-grown grapes, fermented in a mix of stainless steel and neutral barrels. The fruit flavors blend jicama, melon and pear, with a touch of sweetness. It finishes with a hint of honeysuckle.",14.0,88,0,0.9549920585332579
71505,Marqués de Cáceres 2012 Antea Viura (Rioja),"Despite its fermentation in oak, this isn't an oaky white wine. Aromas of peach pit and apple are largely neutral. The palate feels tangy and citric, while the flavors lean toward lemon. On the finish, an almond-skin element rises up amid a mix of creaminess and acidity.",12.0,84,0,0.9549920173925843
108510,Grey Stack 2012 Dry Stack Vineyard Rosemary's Block Sauvignon Blanc (Sonoma County),"Nice acidity and clean varietal flavors of citrus and tropical fruit, apricot and peach mark this slightly oaky wine. There's a white sugar note throughout, however, that turns cloying after a sip or two.",33.0,84,0,0.9549920003642133
68746,4R4U 2015 Verdejo (Rueda),"Minerally white-fruit aromas are clean but generic. In every way, this is a modest but solid Verdejo with proper acidity and overall balance. Briny citrus is the key flavor, while the finish holds form and tastes citrusy and a touch salty.",6.0,87,0,0.9549919893311434
5576,Mendel 2014 Semillon (Mendoza),"Initial weedy, herbaceous aromas give way to more waxy stone-fruit scents. In the mouth, this is razor sharp and sky high in acidity. Pithy, sharp flavors of green apple, lemon and underripe peach finish tangy, much like white pineapple.",25.0,85,0,0.9549919850368738
4782,Taltarni 2009 Three Monks Fumé Blanc Sauvignon Blanc (South Eastern Australia),"This takes a page from California in its naming convention and style, which includes a good proportion of barrel-fermentation and oak maturation. Toast and vanilla frame melon and fig notes, and the midpalate is slightly creamy in texture before the wine turns crisp and lemony on the finish. Drink now.",20.0,88,0,0.9549919697925527
43043,Bernardus 2015 Rosella's Vineyard Chardonnay (Santa Lucia Highlands),"This bottling's extremely fresh aromas of lime meet with a rounded clarified butter, drawing one in for sip after sip. That vibrancy extends to the lightly presented palate, where flavors of lime juice, lemon peels and crisp pear ride a rising wave of acidity across a tightly wound texture.",40.0,91,0,0.9549919393942615
25171,Tapiz 2007 Chardonnay (Mendoza),"A neutral nose is the result of oak and mild apple and banana aromas offsetting each other. The palate is fairly forward, with apple, pear and banana flavors. Balance is achieved courtesy of healthy fruit, light oak and good acidity. Don't expect miracles and it should do the trick.",16.0,85,0,0.9549919250859333
16795,Vicente Gandia 2013 Nebla Verdejo (Rueda),"Stony, minerally aromas are a touch dusty and suggest melon and peach. The palate is round and juicy, while flavors of lime, green melon and gooseberry finish mellow and easy, with a touch of residual citric acid.",10.0,88,0,0.9549919234574356
85246,Township 7 2015 Naramata Estate Vineyard Reserve Pinot Gris (Okanagan Valley),"Rich and creamy, this barrel-fermented (in neutral oak) wine has appealing flavors of pear tart, grapefruit and coconut cream pie. The bracing acids compensate for all the lush creamy flavor, and the result is darn near irresistible.",23.0,91,0,0.9549919125568465
24282,L.A. Cetto 2013 Chardonnay (Valle de Guadalupe),"Yeasty aromas are suggestive of vanilla wafer and corn cakes, with apple and melon scents lurking. A plump, low-acid palate delivers pithy, lightly bitter citrus and stone-fruit flavors, while notes of melon and honey fail to make much noise on the finish.",13.0,83,0,0.9549919007160806
15638,Joullian 2014 Roger Rose Vineyard Chardonnay (Arroyo Seco),"Intriguing aromas of lime zest and warm butter are enhanced by slightly botanical aromas of cut chives, kiwi and more green fruit. The palate is laced with easy flavors of apple, sea salt, dried peach and lime rind.",30.0,89,0,0.9549918350558818
16747,Fetzer 2014 Goosefoot Road Riesling (Monterey County),"Apple cider, night jasmine, ripe pears and orange cream aromas show on this sweeter bottling. The palate is quite clean and crisp, with rich apple juice flavors and a tactile acidity that fades fairly quickly. It's quite sweet.",10.0,85,0,0.954991801961378
106590,Fetzer 2014 Goosefoot Road Riesling (Monterey County),"Apple cider, night jasmine, ripe pears and orange cream aromas show on this sweeter bottling. The palate is quite clean and crisp, with rich apple juice flavors and a tactile acidity that fades fairly quickly. It's quite sweet.",10.0,85,0,0.954991801961378
40653,Chamisal Vineyards 2013 Chamise Chardonnay (Edna Valley),"This is a massively rich style of Chardonnay bordering on fat, but delicious throughout. The nose offers aromas of golden apple slices, jasmine, honeysuckle, marzipan, melon and prominent pineapple. Once sipped, vanilla-laced butter and sea-salt caramel flavors ensure.",75.0,90,0,0.9549917916392305
21218,Lachini 2013 Al di Là Chardonnay (Willamette Valley),"The odd name (misspelled on the front label, correct on the back) means beyond the beyond. It's a lightly buttery, nutty take on a relatively simple, yet tasty Chardonnay, with mixed apple, tangerine and honeydew fruits.",45.0,89,0,0.9549917895438226
32894,Lachini 2013 Al di Là Chardonnay (Willamette Valley),"The odd name (misspelled on the front label, correct on the back) means beyond the beyond. It's a lightly buttery, nutty take on a relatively simple, yet tasty Chardonnay, with mixed apple, tangerine and honeydew fruits.",45.0,89,0,0.9549917895438226
50652,Mercy 2013 Riverbed Chardonnay (Arroyo Seco),"Buttered nuts, lime spritz, green apple, fragrant honeydew and a shred of pineapple treat the nose on this bottling from a steadily rising appellation. The palate shows lots of pep, blending both light crème fraîche with lemon and lime peels, quite focused though not terribly complex.",24.0,89,0,0.954991757328758
24310,Black Ridge 2013 Estate Viognier (Santa Cruz Mountains),"Golden in the glass, this bottling shows intriguing aromas of dried lemon peels, scratched grapefruit, blood orange rinds, crushed chalk, sea salt and a touch of peach custard. The palate offers a touch of limestone minerality with seared orange, warm chamomile and vanilla toward the finish.",32.0,90,0,0.9549917034822649
66719,Elk Cove 2007 Pinot Gris (Willamette Valley),"This is a fruit-powered wine, loaded with fresh pear, melon and tropical flavors. It shows no sign of having suffered from the wet, cool weather that hit Oregon during the 2007 harvest. It seems riper than the perfectly balanced '06 bottling, with lower acids and a streak of vanilla and coconut wrapping up the finish.",19.0,91,0,0.9549916527707083
69185,Jones of Washington 2011 Estate Vineyards Viognier (Wahluke Slope),"A candied citrus flavor marks this fresh, bracing, barrel-fermented Viognier from the estate vineyards. Despite low alcohol and a hint of sweetness, it retains a crisp minerality, with a finishing lick of lime rind.",15.0,90,0,0.9549915182350097
88461,Finca Allende 2009 Allende White (Rioja),"Slightly sweet smelling, with butterscotch and salinic notes to the soft, somewhat bland nose. Feels fleshy, with modest acidity and creamy flavors of apple, banana and melon. Mellow late, with a creamy, vanilla-tinged finish. Viura and Malvasia.",26.0,88,0,0.9549914253899917
102266,Falkner 2015 Chardonnay (Temecula Valley),"Aromas of lemon-lime soda, chalk, underripe nectarine and kumquat show on the nose of this bottling from Southern California. Tangy citrus and a wet-cement minerality show through on the sip, where ripe Gravenstein-apple flavors trend toward sour stone-fruit rinds on the finish.",23.0,87,0,0.9549914168835183
63187,Lagarde 2012 Viognier (Mendoza),"This yellow-tinted Viognier shows ripe aromas of peach and melon. In the mouth, it's more sharp and zesty, albeit a touch oily. Flavors of briny citrus and green fruits end in a citrusy, tangy, racy finish that's acidic and lemony.",18.0,86,0,0.954991408573577
3978,Stephen Ross 2015 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),"Extremely light and delicate aromas of lemon, Gala apple and pear flesh show on the cleanly delivered nose of this bottling by Steve Dooley. There is also a lot of restraint on the palate, perhaps even a tad too much, with fluttering hints of chalk, sour limes and riper pear. The texture is compelling.",42.0,89,0,0.9549913762073602
100453,Barton 2014 Little Wing Grenache Blanc (Paso Robles),"This bottling of one of the Central Coast's most promising white grapes is light and lithe on the nose with apples, lemon zest, lilies and a touch of vanilla bean. The palate is also delicate, showing apple blossoms, sour apple candy and cut pear.",24.0,88,0,0.9549913110253154
106759,Bocopa 2014 Conde de Alicante White (Alicante),"With a light tan color and yeasty, briny aromas of vanilla and nectarine, this blend of Macabeo (Viura) and the obscure Merseguera grape delivers a wet, simple palate with citric and malic acid. Pithy citrus flavors of grapefruit and tangerine finish long for a basic, unoaked wine.",7.0,84,0,0.9549912465090966
93640,Testarossa 2014 Lone Oak Vineyard Chardonnay (Santa Lucia Highlands),"Apple cream, squeezed tangerine and a touch of popcorn make for nice, easy and yet layered aromas on the nose of this bottling by the Los Gatos-based single-vineyard-focused winery. Flavors of Gravenstein apples, browned butter and toast pop on the palate, where an intriguing flinty character pushes this into another level.",48.0,93,0,0.9549912282253435
62588,Ramón Bilbao 2010 Valiñas Albariño (Rías Baixas),"Fresh and easy to like. Smells clean and open, with peach and other white fruit aromas. You name the white or citrus fruit, and it's here: pineapple, grapefruit, mango and lime. Hits both the sweet and citrusy bases.",14.0,86,0,0.9549911872156956
27363,Veranda 2013 Quinel Vineyard Sauvignon Blanc (Bío Bío Valley),"The bouquet is fairly neutral, but the palate is tangy and citrusy, with cutting acidity. A mix of tart citrus and mild green flavors set up the finish that's laced with hints of bell pepper and green bean. Drink immediately.",18.0,87,0,0.954991114493781
91133,Alta Alella 2013 Private Reserve Brut Nature Sparkling (Cava),"After an early aromatic blast of sulfuric matchstick, this turns for the better while providing scents of citrus, fresh-cut grass and minerals. The palate is zesty, with briny flavors of nectarine and orange. A minerally, slightly salty finish keeps this on course.",21.0,88,0,0.9549911040933863
